scenario,weighted_mean_reliability
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.9818333333333333
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9818333333333333
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.9830833333333333
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9818333333333333
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9805
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.9824166666666667
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.9834166666666667
낙관적 (Optimistic),0.9835
낙관적 (Optimistic),0.9819166666666667
낙관적 (Optimistic),0.9824166666666667
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.9810833333333333
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9819166666666667
낙관적 (Optimistic),0.9825
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.9824166666666667
낙관적 (Optimistic),0.9806666666666667
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.9819166666666667
낙관적 (Optimistic),0.98225
낙관적 (Optimistic),0.9825
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.9824166666666667
낙관적 (Optimistic),0.9816666666666667
낙관적 (Optimistic),0.98025
낙관적 (Optimistic),0.9801666666666666
낙관적 (Optimistic),0.9808333333333333
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9803333333333333
낙관적 (Optimistic),0.9815833333333334
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9810833333333333
낙관적 (Optimistic),0.9824166666666667
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9825
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9811666666666666
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9831666666666666
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.9818333333333333
낙관적 (Optimistic),0.9804166666666667
낙관적 (Optimistic),0.98075
낙관적 (Optimistic),0.98025
낙관적 (Optimistic),0.98
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.9830833333333333
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.9805833333333334
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.9835
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.98325
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9831666666666666
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.98225
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.9843333333333333
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.98525
낙관적 (Optimistic),0.9861666666666666
낙관적 (Optimistic),0.9855
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.984
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.9843333333333333
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.9830833333333333
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.9830833333333333
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.98625
낙관적 (Optimistic),0.9864166666666667
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9866666666666667
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.98325
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.98475
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.9848333333333333
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9830833333333333
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.98475
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.9865833333333334
낙관적 (Optimistic),0.98625
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9835
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.98525
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.984
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.984
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.9835
낙관적 (Optimistic),0.984
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.9843333333333333
낙관적 (Optimistic),0.9831666666666666
낙관적 (Optimistic),0.9819166666666667
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.98075
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.9800833333333333
낙관적 (Optimistic),0.9793333333333333
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.9809166666666667
낙관적 (Optimistic),0.9805
낙관적 (Optimistic),0.9799166666666667
낙관적 (Optimistic),0.9816666666666667
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.9818333333333333
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.9855
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9868333333333333
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.9834166666666667
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.98525
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9855
낙관적 (Optimistic),0.9848333333333333
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9848333333333333
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9868333333333333
낙관적 (Optimistic),0.9871666666666666
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.98475
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9831666666666666
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9863333333333333
낙관적 (Optimistic),0.9873333333333333
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.9866666666666667
낙관적 (Optimistic),0.988
낙관적 (Optimistic),0.9875
낙관적 (Optimistic),0.98625
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9855
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9875
낙관적 (Optimistic),0.9863333333333333
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.9865833333333334
낙관적 (Optimistic),0.9874166666666667
낙관적 (Optimistic),0.9868333333333333
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9848333333333333
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9873333333333333
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.9866666666666667
낙관적 (Optimistic),0.9865
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9870833333333333
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.9864166666666667
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9863333333333333
낙관적 (Optimistic),0.9874166666666667
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9875
낙관적 (Optimistic),0.9864166666666667
낙관적 (Optimistic),0.9888333333333333
낙관적 (Optimistic),0.9880833333333333
낙관적 (Optimistic),0.9874166666666667
낙관적 (Optimistic),0.9876666666666667
낙관적 (Optimistic),0.98725
낙관적 (Optimistic),0.9865
낙관적 (Optimistic),0.9875
낙관적 (Optimistic),0.9870833333333333
낙관적 (Optimistic),0.9878333333333333
낙관적 (Optimistic),0.98725
낙관적 (Optimistic),0.9865
낙관적 (Optimistic),0.9878333333333333
낙관적 (Optimistic),0.98775
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.98625
낙관적 (Optimistic),0.98675
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.98725
낙관적 (Optimistic),0.9873333333333333
낙관적 (Optimistic),0.9880833333333333
낙관적 (Optimistic),0.9870833333333333
낙관적 (Optimistic),0.9865
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.98625
낙관적 (Optimistic),0.9865833333333334
낙관적 (Optimistic),0.9869166666666667
낙관적 (Optimistic),0.98725
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.987
낙관적 (Optimistic),0.98525
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9843333333333333
낙관적 (Optimistic),0.9871666666666666
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.98525
낙관적 (Optimistic),0.9871666666666666
낙관적 (Optimistic),0.9875
낙관적 (Optimistic),0.9873333333333333
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9859166666666667
낙관적 (Optimistic),0.9865
낙관적 (Optimistic),0.9871666666666666
낙관적 (Optimistic),0.9875833333333334
낙관적 (Optimistic),0.9875833333333334
낙관적 (Optimistic),0.9876666666666667
낙관적 (Optimistic),0.9874166666666667
낙관적 (Optimistic),0.9870833333333333
낙관적 (Optimistic),0.9875
낙관적 (Optimistic),0.9863333333333333
낙관적 (Optimistic),0.9858333333333333
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9861666666666666
낙관적 (Optimistic),0.98625
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.98675
낙관적 (Optimistic),0.98675
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.9863333333333333
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.9861666666666666
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.98225
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.98475
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.985
낙관적 (Optimistic),0.9863333333333333
낙관적 (Optimistic),0.9851666666666666
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.98325
낙관적 (Optimistic),0.9844166666666667
낙관적 (Optimistic),0.9855
낙관적 (Optimistic),0.9853333333333333
낙관적 (Optimistic),0.98375
낙관적 (Optimistic),0.9820833333333333
낙관적 (Optimistic),0.9815833333333334
낙관적 (Optimistic),0.9818333333333333
낙관적 (Optimistic),0.9825833333333334
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9841666666666666
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9849166666666667
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9854166666666667
낙관적 (Optimistic),0.9855833333333334
낙관적 (Optimistic),0.9860833333333333
낙관적 (Optimistic),0.9865
낙관적 (Optimistic),0.98725
낙관적 (Optimistic),0.9874166666666667
낙관적 (Optimistic),0.9879166666666667
낙관적 (Optimistic),0.9868333333333333
낙관적 (Optimistic),0.9865833333333334
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.9846666666666667
낙관적 (Optimistic),0.986
낙관적 (Optimistic),0.98525
낙관적 (Optimistic),0.9856666666666667
낙관적 (Optimistic),0.98575
낙관적 (Optimistic),0.9850833333333333
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.9836666666666667
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9815833333333334
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.9811666666666666
낙관적 (Optimistic),0.9799166666666667
낙관적 (Optimistic),0.9810833333333333
낙관적 (Optimistic),0.9805833333333334
낙관적 (Optimistic),0.9805
낙관적 (Optimistic),0.9806666666666667
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.9805833333333334
낙관적 (Optimistic),0.98325
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9831666666666666
낙관적 (Optimistic),0.9824166666666667
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.9835833333333334
낙관적 (Optimistic),0.98125
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.982
낙관적 (Optimistic),0.9826666666666667
낙관적 (Optimistic),0.9829166666666667
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.98425
낙관적 (Optimistic),0.9813333333333333
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.9835
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.98275
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.9840833333333333
낙관적 (Optimistic),0.9845833333333334
낙관적 (Optimistic),0.9845
낙관적 (Optimistic),0.9834166666666667
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.9833333333333333
낙관적 (Optimistic),0.9828333333333333
낙관적 (Optimistic),0.9831666666666666
낙관적 (Optimistic),0.983
낙관적 (Optimistic),0.9838333333333333
낙관적 (Optimistic),0.9839166666666667
낙관적 (Optimistic),0.9810833333333333
낙관적 (Optimistic),0.9821666666666666
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9825
낙관적 (Optimistic),0.9823333333333333
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.98175
낙관적 (Optimistic),0.98075
낙관적 (Optimistic),0.9805833333333334
낙관적 (Optimistic),0.9814166666666667
낙관적 (Optimistic),0.9819166666666667
낙관적 (Optimistic),0.9811666666666666
낙관적 (Optimistic),0.98025
낙관적 (Optimistic),0.9830833333333333
낙관적 (Optimistic),0.981
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9815
낙관적 (Optimistic),0.9806666666666667
