scenario,parameter,value
보수적 (Pessimistic),sigma_lot_base,0.03698766900753558
보수적 (Pessimistic),sigma_lot_base,0.018696539486534113
보수적 (Pessimistic),sigma_lot_base,0.00660961627588257
보수적 (Pessimistic),sigma_lot_base,0.006625773142688472
보수적 (Pessimistic),sigma_lot_base,0.00206186558179453
보수적 (Pessimistic),sigma_lot_base,0.002761864663883924
보수적 (Pessimistic),sigma_lot_base,0.002980195223799332
보수적 (Pessimistic),sigma_lot_base,0.014548910463705225
보수적 (Pessimistic),sigma_lot_base,0.01858783433436205
보수적 (Pessimistic),sigma_lot_base,0.011135595738018223
보수적 (Pessimistic),sigma_lot_base,0.025190193821634264
보수적 (Pessimistic),sigma_lot_base,0.08129470113229875
보수적 (Pessimistic),sigma_lot_base,0.11560066206195933
보수적 (Pessimistic),sigma_lot_base,0.10467601888265825
보수적 (Pessimistic),sigma_lot_base,0.1468829233903028
보수적 (Pessimistic),sigma_lot_base,0.12777386962126006
보수적 (Pessimistic),sigma_lot_base,0.05580542267002598
보수적 (Pessimistic),sigma_lot_base,0.07868952485343332
보수적 (Pessimistic),sigma_lot_base,0.0739903819017458
보수적 (Pessimistic),sigma_lot_base,0.06219588435359202
보수적 (Pessimistic),sigma_lot_base,0.06717927032762093
보수적 (Pessimistic),sigma_lot_base,0.03029146328021423
보수적 (Pessimistic),sigma_lot_base,0.02226553505781362
보수적 (Pessimistic),sigma_lot_base,0.03902060118125834
보수적 (Pessimistic),sigma_lot_base,0.0251502743775931
보수적 (Pessimistic),sigma_lot_base,0.03607401771582304
보수적 (Pessimistic),sigma_lot_base,0.023670778130632526
보수적 (Pessimistic),sigma_lot_base,0.0446436668727254
보수적 (Pessimistic),sigma_lot_base,0.07879543582834451
보수적 (Pessimistic),sigma_lot_base,0.0892061307806277
보수적 (Pessimistic),sigma_lot_base,0.038652436512421603
보수적 (Pessimistic),sigma_lot_base,0.02274701612842851
보수적 (Pessimistic),sigma_lot_base,0.011877603631800498
보수적 (Pessimistic),sigma_lot_base,0.015096776113637352
보수적 (Pessimistic),sigma_lot_base,0.08879158157818992
보수적 (Pessimistic),sigma_lot_base,0.12032051627551975
보수적 (Pessimistic),sigma_lot_base,0.06378305096208005
보수적 (Pessimistic),sigma_lot_base,0.11496728526355658
보수적 (Pessimistic),sigma_lot_base,0.12582539833208975
보수적 (Pessimistic),sigma_lot_base,0.083905276057586
보수적 (Pessimistic),sigma_lot_base,0.04986399407320844
보수적 (Pessimistic),sigma_lot_base,0.041809166938416596
보수적 (Pessimistic),sigma_lot_base,0.03360198648444849
보수적 (Pessimistic),sigma_lot_base,0.02055074463772779
보수적 (Pessimistic),sigma_lot_base,0.04727318748529716
보수적 (Pessimistic),sigma_lot_base,0.09328978241683626
보수적 (Pessimistic),sigma_lot_base,0.17183493892306503
보수적 (Pessimistic),sigma_lot_base,0.07271851451136487
보수적 (Pessimistic),sigma_lot_base,0.14718460326226399
보수적 (Pessimistic),sigma_lot_base,0.20540373558952513
보수적 (Pessimistic),sigma_lot_base,0.00444916344659979
보수적 (Pessimistic),sigma_lot_base,0.133888005118521
보수적 (Pessimistic),sigma_lot_base,0.09407352354691009
보수적 (Pessimistic),sigma_lot_base,0.05171203232807954
보수적 (Pessimistic),sigma_lot_base,0.06927858946383751
보수적 (Pessimistic),sigma_lot_base,0.06301276371329156
보수적 (Pessimistic),sigma_lot_base,0.07108233430450966
보수적 (Pessimistic),sigma_lot_base,0.1548336497771323
보수적 (Pessimistic),sigma_lot_base,0.10006593171239947
보수적 (Pessimistic),sigma_lot_base,0.08637480472165843
보수적 (Pessimistic),sigma_lot_base,0.12687998634380054
보수적 (Pessimistic),sigma_lot_base,0.11119580153594318
보수적 (Pessimistic),sigma_lot_base,0.15564979782823635
보수적 (Pessimistic),sigma_lot_base,0.16907032606245131
보수적 (Pessimistic),sigma_lot_base,0.19277587853562997
보수적 (Pessimistic),sigma_lot_base,0.1268522633837664
보수적 (Pessimistic),sigma_lot_base,0.06675707516211941
보수적 (Pessimistic),sigma_lot_base,0.07890811700485545
보수적 (Pessimistic),sigma_lot_base,0.1063250226190547
보수적 (Pessimistic),sigma_lot_base,0.08916164449306077
보수적 (Pessimistic),sigma_lot_base,0.08916164449306077
보수적 (Pessimistic),sigma_lot_base,0.08647770360022786
보수적 (Pessimistic),sigma_lot_base,0.11524733625685751
보수적 (Pessimistic),sigma_lot_base,0.11219920003364744
보수적 (Pessimistic),sigma_lot_base,0.07819498045501933
보수적 (Pessimistic),sigma_lot_base,0.11384923523926349
보수적 (Pessimistic),sigma_lot_base,0.08912424267896647
보수적 (Pessimistic),sigma_lot_base,0.050365736664053924
보수적 (Pessimistic),sigma_lot_base,0.07729584446048142
보수적 (Pessimistic),sigma_lot_base,0.03097099153775871
보수적 (Pessimistic),sigma_lot_base,0.039433542030575995
보수적 (Pessimistic),sigma_lot_base,0.06660910378725143
보수적 (Pessimistic),sigma_lot_base,0.08039302612873456
보수적 (Pessimistic),sigma_lot_base,0.07350490764547767
보수적 (Pessimistic),sigma_lot_base,0.033593398719999744
보수적 (Pessimistic),sigma_lot_base,0.01642772044293966
보수적 (Pessimistic),sigma_lot_base,0.020325331398618512
보수적 (Pessimistic),sigma_lot_base,0.020325331398618512
보수적 (Pessimistic),sigma_lot_base,0.021216565233682167
보수적 (Pessimistic),sigma_lot_base,0.021216565233682167
보수적 (Pessimistic),sigma_lot_base,0.0221073350116978
보수적 (Pessimistic),sigma_lot_base,0.002678913231926334
보수적 (Pessimistic),sigma_lot_base,0.0023873071533043466
보수적 (Pessimistic),sigma_lot_base,0.00645592470804552
보수적 (Pessimistic),sigma_lot_base,0.07258937755466364
보수적 (Pessimistic),sigma_lot_base,0.042636175622985134
보수적 (Pessimistic),sigma_lot_base,0.053548927537178596
보수적 (Pessimistic),sigma_lot_base,0.1361308392782786
보수적 (Pessimistic),sigma_lot_base,0.01725778088923027
보수적 (Pessimistic),sigma_lot_base,0.09357410896520472
보수적 (Pessimistic),sigma_lot_base,0.0868563717458846
보수적 (Pessimistic),sigma_lot_base,0.08651133000850705
보수적 (Pessimistic),sigma_lot_base,0.06603352343978763
보수적 (Pessimistic),sigma_lot_base,0.07078948545713742
보수적 (Pessimistic),sigma_lot_base,0.07209725859235666
보수적 (Pessimistic),sigma_lot_base,0.11060772485915314
보수적 (Pessimistic),sigma_lot_base,0.0999157923133917
보수적 (Pessimistic),sigma_lot_base,0.08062446697668484
보수적 (Pessimistic),sigma_lot_base,0.08175606881288212
보수적 (Pessimistic),sigma_lot_base,0.07753661404304
보수적 (Pessimistic),sigma_lot_base,0.12396130805160538
보수적 (Pessimistic),sigma_lot_base,0.07202720757579514
보수적 (Pessimistic),sigma_lot_base,0.1272005040185266
보수적 (Pessimistic),sigma_lot_base,0.07635770650709199
보수적 (Pessimistic),sigma_lot_base,0.08166445172422693
보수적 (Pessimistic),sigma_lot_base,0.11646401702825449
보수적 (Pessimistic),sigma_lot_base,0.06850000706300771
보수적 (Pessimistic),sigma_lot_base,0.05144296101958567
보수적 (Pessimistic),sigma_lot_base,0.050105879214451504
보수적 (Pessimistic),sigma_lot_base,0.08804505200553357
보수적 (Pessimistic),sigma_lot_base,0.196148863512999
보수적 (Pessimistic),sigma_lot_base,0.17252313553897905
보수적 (Pessimistic),sigma_lot_base,0.06747051174255597
보수적 (Pessimistic),sigma_lot_base,0.0363587387507751
보수적 (Pessimistic),sigma_lot_base,0.027978853779416557
보수적 (Pessimistic),sigma_lot_base,0.2594222843912092
보수적 (Pessimistic),sigma_lot_base,0.003315883392255199
보수적 (Pessimistic),sigma_lot_base,0.01167075230400133
보수적 (Pessimistic),sigma_lot_base,0.024008889415122053
보수적 (Pessimistic),sigma_lot_base,0.0337159152444217
보수적 (Pessimistic),sigma_lot_base,0.02872548706801625
보수적 (Pessimistic),sigma_lot_base,0.039544887933389825
보수적 (Pessimistic),sigma_lot_base,0.05702045086837317
보수적 (Pessimistic),sigma_lot_base,0.1118036967412268
보수적 (Pessimistic),sigma_lot_base,0.036785665429088926
보수적 (Pessimistic),sigma_lot_base,0.04336045675890411
보수적 (Pessimistic),sigma_lot_base,0.07243694108512846
보수적 (Pessimistic),sigma_lot_base,0.07899988712645563
보수적 (Pessimistic),sigma_lot_base,0.19411741262714424
보수적 (Pessimistic),sigma_lot_base,0.1172920907668659
보수적 (Pessimistic),sigma_lot_base,0.03141028513815418
보수적 (Pessimistic),sigma_lot_base,0.027635773669967917
보수적 (Pessimistic),sigma_lot_base,0.030412128580359146
보수적 (Pessimistic),sigma_lot_base,0.10858671075549223
보수적 (Pessimistic),sigma_lot_base,0.19888098244963895
보수적 (Pessimistic),sigma_lot_base,0.09259927750183003
보수적 (Pessimistic),sigma_lot_base,0.1925961301354036
보수적 (Pessimistic),sigma_lot_base,0.07575852546926477
보수적 (Pessimistic),sigma_lot_base,0.15311897316197082
보수적 (Pessimistic),sigma_lot_base,0.14609248134438796
보수적 (Pessimistic),sigma_lot_base,0.056287716833058776
보수적 (Pessimistic),sigma_lot_base,0.0587767649398918
보수적 (Pessimistic),sigma_lot_base,0.0631582755228179
보수적 (Pessimistic),sigma_lot_base,0.08110330581493227
보수적 (Pessimistic),sigma_lot_base,0.06099815466129444
보수적 (Pessimistic),sigma_lot_base,0.06051369523795732
보수적 (Pessimistic),sigma_lot_base,0.07491181192091223
보수적 (Pessimistic),sigma_lot_base,0.17217590016635123
보수적 (Pessimistic),sigma_lot_base,0.12989531407986937
보수적 (Pessimistic),sigma_lot_base,0.0800351645017175
보수적 (Pessimistic),sigma_lot_base,0.08075694206394915
보수적 (Pessimistic),sigma_lot_base,0.06311234132128082
보수적 (Pessimistic),sigma_lot_base,0.047417079516644825
보수적 (Pessimistic),sigma_lot_base,0.09483024792226981
보수적 (Pessimistic),sigma_lot_base,0.09085781884972687
보수적 (Pessimistic),sigma_lot_base,0.14321050301696658
보수적 (Pessimistic),sigma_lot_base,0.09339623160621328
보수적 (Pessimistic),sigma_lot_base,0.06217676948326741
보수적 (Pessimistic),sigma_lot_base,0.03775421865349459
보수적 (Pessimistic),sigma_lot_base,0.027651742248645042
보수적 (Pessimistic),sigma_lot_base,0.027932638701630142
보수적 (Pessimistic),sigma_lot_base,0.03412619427530294
보수적 (Pessimistic),sigma_lot_base,0.021039843328875752
보수적 (Pessimistic),sigma_lot_base,0.012489620468618314
보수적 (Pessimistic),sigma_lot_base,0.010440308489331921
보수적 (Pessimistic),sigma_lot_base,0.008950435923237651
보수적 (Pessimistic),sigma_lot_base,0.01842186028509693
보수적 (Pessimistic),sigma_lot_base,0.02752633419384429
보수적 (Pessimistic),sigma_lot_base,0.04561235414572404
보수적 (Pessimistic),sigma_lot_base,0.044400844984522306
보수적 (Pessimistic),sigma_lot_base,0.016199841891616582
보수적 (Pessimistic),sigma_lot_base,0.010151546557502972
보수적 (Pessimistic),sigma_lot_base,0.008916852769506904
보수적 (Pessimistic),sigma_lot_base,0.01329434276452344
보수적 (Pessimistic),sigma_lot_base,0.030908015515785273
보수적 (Pessimistic),sigma_lot_base,0.02029679826033174
보수적 (Pessimistic),sigma_lot_base,0.02350402143727948
보수적 (Pessimistic),sigma_lot_base,0.030197467798535795
보수적 (Pessimistic),sigma_lot_base,0.023913613431987654
보수적 (Pessimistic),sigma_lot_base,0.009083534900090822
보수적 (Pessimistic),sigma_lot_base,0.00844643268020594
보수적 (Pessimistic),sigma_lot_base,0.00898700493238649
보수적 (Pessimistic),sigma_lot_base,0.009229785115054007
보수적 (Pessimistic),sigma_lot_base,0.12775845552114143
보수적 (Pessimistic),sigma_lot_base,0.17268422598037567
보수적 (Pessimistic),sigma_lot_base,0.16308638875038864
보수적 (Pessimistic),sigma_lot_base,0.13948922710850484
보수적 (Pessimistic),sigma_lot_base,0.11139866983466425
보수적 (Pessimistic),sigma_lot_base,0.2074335851460722
보수적 (Pessimistic),sigma_lot_base,0.16110317589941944
보수적 (Pessimistic),sigma_lot_base,0.2247496041138283
보수적 (Pessimistic),sigma_lot_base,0.12915145140606613
보수적 (Pessimistic),sigma_lot_base,0.1544913897972573
보수적 (Pessimistic),sigma_lot_base,0.11208052849879617
보수적 (Pessimistic),sigma_lot_base,0.04155310818552262
보수적 (Pessimistic),sigma_lot_base,0.061015498684189096
보수적 (Pessimistic),sigma_lot_base,0.04684651791368042
보수적 (Pessimistic),sigma_lot_base,0.10562727210588833
보수적 (Pessimistic),sigma_lot_base,0.06445608668606735
보수적 (Pessimistic),sigma_lot_base,0.06487440726575457
보수적 (Pessimistic),sigma_lot_base,0.10914759867298153
보수적 (Pessimistic),sigma_lot_base,0.10703585357809847
보수적 (Pessimistic),sigma_lot_base,0.09455107040161058
보수적 (Pessimistic),sigma_lot_base,0.052973483243244586
보수적 (Pessimistic),sigma_lot_base,0.059152129668995995
보수적 (Pessimistic),sigma_lot_base,0.03614468550362037
보수적 (Pessimistic),sigma_lot_base,0.023572989084844044
보수적 (Pessimistic),sigma_lot_base,0.07160309984063545
보수적 (Pessimistic),sigma_lot_base,0.058909966936711064
보수적 (Pessimistic),sigma_lot_base,0.10157450520803854
보수적 (Pessimistic),sigma_lot_base,0.14136215962573162
보수적 (Pessimistic),sigma_lot_base,0.10674438784132978
보수적 (Pessimistic),sigma_lot_base,0.186135435367186
보수적 (Pessimistic),sigma_lot_base,0.1452491608893375
보수적 (Pessimistic),sigma_lot_base,0.11462423944876282
보수적 (Pessimistic),sigma_lot_base,0.130851577093465
보수적 (Pessimistic),sigma_lot_base,0.12752432966065366
보수적 (Pessimistic),sigma_lot_base,0.1680994032009573
보수적 (Pessimistic),sigma_lot_base,0.1665175802316337
보수적 (Pessimistic),sigma_lot_base,0.1503735329586053
보수적 (Pessimistic),sigma_lot_base,0.18066766245756474
보수적 (Pessimistic),sigma_lot_base,0.16790702085492415
보수적 (Pessimistic),sigma_lot_base,0.1645414447648684
보수적 (Pessimistic),sigma_lot_base,0.19919984514710803
보수적 (Pessimistic),sigma_lot_base,0.22150759250496949
보수적 (Pessimistic),sigma_lot_base,0.16514999381164824
보수적 (Pessimistic),sigma_lot_base,0.12536471518403952
보수적 (Pessimistic),sigma_lot_base,0.10020965564425145
보수적 (Pessimistic),sigma_lot_base,0.12437174236441412
보수적 (Pessimistic),sigma_lot_base,0.1357329792342545
보수적 (Pessimistic),sigma_lot_base,0.17266227550844318
보수적 (Pessimistic),sigma_lot_base,0.1633739518099349
보수적 (Pessimistic),sigma_lot_base,0.10110813938418384
보수적 (Pessimistic),sigma_lot_base,0.0834115430728649
보수적 (Pessimistic),sigma_lot_base,0.06775912098715223
보수적 (Pessimistic),sigma_lot_base,0.07053828043658608
보수적 (Pessimistic),sigma_lot_base,0.0881570352383107
보수적 (Pessimistic),sigma_lot_base,0.07372851590274258
보수적 (Pessimistic),sigma_lot_base,0.08337254299285046
보수적 (Pessimistic),sigma_lot_base,0.06823014248378861
보수적 (Pessimistic),sigma_lot_base,0.09072366342765584
보수적 (Pessimistic),sigma_lot_base,0.11123796464805721
보수적 (Pessimistic),sigma_lot_base,0.10670078327763229
보수적 (Pessimistic),sigma_lot_base,0.13426705294347302
보수적 (Pessimistic),sigma_lot_base,0.01831291287040288
보수적 (Pessimistic),sigma_lot_base,0.07680907830687377
보수적 (Pessimistic),sigma_lot_base,0.07657710026086693
보수적 (Pessimistic),sigma_lot_base,0.07981898692418882
보수적 (Pessimistic),sigma_lot_base,0.07981898692418882
보수적 (Pessimistic),sigma_lot_base,0.09456255546043789
보수적 (Pessimistic),sigma_lot_base,0.11965451337661386
보수적 (Pessimistic),sigma_lot_base,0.06387719160130062
보수적 (Pessimistic),sigma_lot_base,0.07648968454034025
보수적 (Pessimistic),sigma_lot_base,0.07867150870388463
보수적 (Pessimistic),sigma_lot_base,0.14611055720787802
보수적 (Pessimistic),sigma_lot_base,0.15968638477806796
보수적 (Pessimistic),sigma_lot_base,0.13276098482478185
보수적 (Pessimistic),sigma_lot_base,0.195926249687012
보수적 (Pessimistic),sigma_lot_base,0.17431607095479196
보수적 (Pessimistic),sigma_lot_base,0.18350633102070096
보수적 (Pessimistic),sigma_lot_base,0.15506712426259572
보수적 (Pessimistic),sigma_lot_base,0.1961265207130562
보수적 (Pessimistic),sigma_lot_base,0.24536042224153784
보수적 (Pessimistic),sigma_lot_base,0.1639491401560785
보수적 (Pessimistic),sigma_lot_base,0.18378491303082675
보수적 (Pessimistic),sigma_lot_base,0.1005659211895823
보수적 (Pessimistic),sigma_lot_base,0.04329861444530664
보수적 (Pessimistic),sigma_lot_base,0.1362397495171279
보수적 (Pessimistic),sigma_lot_base,0.21766359099241994
보수적 (Pessimistic),sigma_lot_base,0.24786005909237394
보수적 (Pessimistic),sigma_lot_base,0.26450293648030493
보수적 (Pessimistic),sigma_lot_base,0.09889886642142146
보수적 (Pessimistic),sigma_lot_base,0.09838492275608038
보수적 (Pessimistic),sigma_lot_base,0.14032570198549826
보수적 (Pessimistic),sigma_lot_base,0.24023570695490493
보수적 (Pessimistic),sigma_lot_base,0.08092766373272886
보수적 (Pessimistic),sigma_lot_base,0.17993880940048032
보수적 (Pessimistic),sigma_lot_base,0.12668813352297473
보수적 (Pessimistic),sigma_lot_base,0.034898996613137015
보수적 (Pessimistic),sigma_lot_base,0.017798885302673803
보수적 (Pessimistic),sigma_lot_base,0.012204039219223866
보수적 (Pessimistic),sigma_lot_base,0.012204039219223866
보수적 (Pessimistic),sigma_lot_base,0.010647916561338856
보수적 (Pessimistic),sigma_lot_base,0.0048864610190079314
보수적 (Pessimistic),sigma_lot_base,0.008334547286151227
보수적 (Pessimistic),sigma_lot_base,0.00962912143297437
보수적 (Pessimistic),sigma_lot_base,0.00893394186915211
보수적 (Pessimistic),sigma_lot_base,0.007578367636268001
보수적 (Pessimistic),sigma_lot_base,0.009054529880517642
보수적 (Pessimistic),sigma_lot_base,0.009688076441316067
보수적 (Pessimistic),sigma_lot_base,0.009688076441316067
보수적 (Pessimistic),sigma_lot_base,0.006448052367014782
보수적 (Pessimistic),sigma_lot_base,0.006448052367014782
보수적 (Pessimistic),sigma_lot_base,0.006448052367014782
보수적 (Pessimistic),sigma_lot_base,0.004847674249706779
보수적 (Pessimistic),sigma_lot_base,0.004875381023302242
보수적 (Pessimistic),sigma_lot_base,0.004875381023302242
보수적 (Pessimistic),sigma_lot_base,0.009422201730120075
보수적 (Pessimistic),sigma_lot_base,0.009980586742218318
보수적 (Pessimistic),sigma_lot_base,0.009980586742218318
보수적 (Pessimistic),sigma_lot_base,0.016295106706539917
보수적 (Pessimistic),sigma_lot_base,0.10469868495764346
보수적 (Pessimistic),sigma_lot_base,0.06509753661843629
보수적 (Pessimistic),sigma_lot_base,0.05698783929731293
보수적 (Pessimistic),sigma_lot_base,0.08071119193992256
보수적 (Pessimistic),sigma_lot_base,0.09509794970617026
보수적 (Pessimistic),sigma_lot_base,0.04522589780113146
보수적 (Pessimistic),sigma_lot_base,0.1655920294161189
보수적 (Pessimistic),sigma_lot_base,0.1305177224066342
보수적 (Pessimistic),sigma_lot_base,0.10927556036761672
보수적 (Pessimistic),sigma_lot_base,0.07803052719477668
보수적 (Pessimistic),sigma_lot_base,0.07948940749124737
보수적 (Pessimistic),sigma_lot_base,0.03574115793080866
보수적 (Pessimistic),sigma_lot_base,0.020140521327144414
보수적 (Pessimistic),sigma_lot_base,0.027527517218400348
보수적 (Pessimistic),sigma_lot_base,0.05981650589585671
보수적 (Pessimistic),sigma_lot_base,0.07448939062085813
보수적 (Pessimistic),sigma_lot_base,0.1454451704051119
보수적 (Pessimistic),sigma_lot_base,0.16141346722830713
보수적 (Pessimistic),sigma_lot_base,0.03807910311533165
보수적 (Pessimistic),sigma_lot_base,0.04104531868674782
보수적 (Pessimistic),sigma_lot_base,0.06229111226638514
보수적 (Pessimistic),sigma_lot_base,0.05289253200941299
보수적 (Pessimistic),sigma_lot_base,0.04920031604183641
보수적 (Pessimistic),sigma_lot_base,0.04922854125413893
보수적 (Pessimistic),sigma_lot_base,0.043669190037755955
보수적 (Pessimistic),sigma_lot_base,0.110909893521547
보수적 (Pessimistic),sigma_lot_base,0.10415820164085933
보수적 (Pessimistic),sigma_lot_base,0.10973655849479991
보수적 (Pessimistic),sigma_lot_base,0.035163063835095924
보수적 (Pessimistic),sigma_lot_base,0.03991490442712783
보수적 (Pessimistic),sigma_lot_base,0.03981297376267814
보수적 (Pessimistic),sigma_lot_base,0.03481686065172103
보수적 (Pessimistic),sigma_lot_base,0.030801894219781425
보수적 (Pessimistic),sigma_lot_base,0.032025241462513614
보수적 (Pessimistic),sigma_lot_base,0.029144946337732736
보수적 (Pessimistic),sigma_lot_base,0.023385550610791898
보수적 (Pessimistic),sigma_lot_base,0.01803407397767281
보수적 (Pessimistic),sigma_lot_base,0.0189458832768515
보수적 (Pessimistic),sigma_lot_base,0.0189458832768515
보수적 (Pessimistic),sigma_lot_base,0.0189458832768515
보수적 (Pessimistic),sigma_lot_base,0.056707009840276296
보수적 (Pessimistic),sigma_lot_base,0.05936458047851238
보수적 (Pessimistic),sigma_lot_base,0.05301566375488999
보수적 (Pessimistic),sigma_lot_base,0.05301566375488999
보수적 (Pessimistic),sigma_lot_base,0.05301566375488999
보수적 (Pessimistic),sigma_lot_base,0.05301566375488999
보수적 (Pessimistic),sigma_lot_base,0.053373247447204085
보수적 (Pessimistic),sigma_lot_base,0.01984213245812053
보수적 (Pessimistic),sigma_lot_base,0.019228581303585245
보수적 (Pessimistic),sigma_lot_base,0.020257151642086836
보수적 (Pessimistic),sigma_lot_base,0.01858634844127415
보수적 (Pessimistic),sigma_lot_base,0.0046765578212912395
보수적 (Pessimistic),sigma_lot_base,0.004860292888957673
보수적 (Pessimistic),sigma_lot_base,0.005282012876387342
보수적 (Pessimistic),sigma_lot_base,0.0136766855369714
보수적 (Pessimistic),sigma_lot_base,0.05828787465161044
보수적 (Pessimistic),sigma_lot_base,0.025341275690387577
보수적 (Pessimistic),sigma_lot_base,0.034685915450086584
보수적 (Pessimistic),sigma_lot_base,0.04666392780661108
보수적 (Pessimistic),sigma_lot_base,0.08205178084307563
보수적 (Pessimistic),sigma_lot_base,0.11751746585022159
보수적 (Pessimistic),sigma_lot_base,0.07441089032285514
보수적 (Pessimistic),sigma_lot_base,0.14876901939117726
보수적 (Pessimistic),sigma_lot_base,0.07293551371391702
보수적 (Pessimistic),sigma_lot_base,0.05909915959356987
보수적 (Pessimistic),sigma_lot_base,0.08843933075528031
보수적 (Pessimistic),sigma_lot_base,0.11177577085940686
보수적 (Pessimistic),sigma_lot_base,0.19742764175037558
보수적 (Pessimistic),sigma_lot_base,0.12158497107448357
보수적 (Pessimistic),sigma_lot_base,0.17808983136156464
보수적 (Pessimistic),sigma_lot_base,0.19869920176812148
보수적 (Pessimistic),sigma_lot_base,0.13051414771217668
보수적 (Pessimistic),sigma_lot_base,0.16023732561285112
보수적 (Pessimistic),sigma_lot_base,0.22961394650108174
보수적 (Pessimistic),sigma_lot_base,0.2664109517118091
보수적 (Pessimistic),sigma_lot_base,0.10966826909491963
보수적 (Pessimistic),sigma_lot_base,0.12716579846443962
보수적 (Pessimistic),sigma_lot_base,0.12160608426801366
보수적 (Pessimistic),sigma_lot_base,0.11492410765529029
보수적 (Pessimistic),sigma_lot_base,0.03278935355228204
보수적 (Pessimistic),sigma_lot_base,0.026660347500020963
보수적 (Pessimistic),sigma_lot_base,0.1521938308178085
보수적 (Pessimistic),sigma_lot_base,0.11530115093996529
보수적 (Pessimistic),sigma_lot_base,0.08151476513570113
보수적 (Pessimistic),sigma_lot_base,0.14734482140574884
보수적 (Pessimistic),sigma_lot_base,0.06805657503276599
보수적 (Pessimistic),sigma_lot_base,0.03187978708645269
보수적 (Pessimistic),sigma_lot_base,0.031398253353907314
