scenario,parameter,value
낙관적 (Optimistic),mu_global_logit,3.7718489572107954
낙관적 (Optimistic),mu_global_logit,3.769184167460307
낙관적 (Optimistic),mu_global_logit,3.762059759711279
낙관적 (Optimistic),mu_global_logit,3.7672046448860264
낙관적 (Optimistic),mu_global_logit,3.7667408329559087
낙관적 (Optimistic),mu_global_logit,3.7825168048414426
낙관적 (Optimistic),mu_global_logit,3.7764284799724157
낙관적 (Optimistic),mu_global_logit,3.777061905119784
낙관적 (Optimistic),mu_global_logit,3.7757565247096756
낙관적 (Optimistic),mu_global_logit,3.7734396684898264
낙관적 (Optimistic),mu_global_logit,3.764870308130487
낙관적 (Optimistic),mu_global_logit,3.776853022606648
낙관적 (Optimistic),mu_global_logit,3.7614487683931377
낙관적 (Optimistic),mu_global_logit,3.7595507859045556
낙관적 (Optimistic),mu_global_logit,3.7681599929904253
낙관적 (Optimistic),mu_global_logit,3.761149049069819
낙관적 (Optimistic),mu_global_logit,3.7638824641598623
낙관적 (Optimistic),mu_global_logit,3.7639780484675596
낙관적 (Optimistic),mu_global_logit,3.7691187518487044
낙관적 (Optimistic),mu_global_logit,3.7732081553414205
낙관적 (Optimistic),mu_global_logit,3.774279847106104
낙관적 (Optimistic),mu_global_logit,3.7761022096923367
낙관적 (Optimistic),mu_global_logit,3.77002955628456
낙관적 (Optimistic),mu_global_logit,3.7704840342032813
낙관적 (Optimistic),mu_global_logit,3.7696814700247594
낙관적 (Optimistic),mu_global_logit,3.776249092982578
낙관적 (Optimistic),mu_global_logit,3.7777027555331455
낙관적 (Optimistic),mu_global_logit,3.786802388299432
낙관적 (Optimistic),mu_global_logit,3.783828062583593
낙관적 (Optimistic),mu_global_logit,3.8354968455010203
낙관적 (Optimistic),mu_global_logit,3.8299405175675667
낙관적 (Optimistic),mu_global_logit,3.827998886237351
낙관적 (Optimistic),mu_global_logit,3.824333567678061
낙관적 (Optimistic),mu_global_logit,3.8238847525658817
낙관적 (Optimistic),mu_global_logit,3.833878582856804
낙관적 (Optimistic),mu_global_logit,3.845565930278319
낙관적 (Optimistic),mu_global_logit,3.8502521555537657
낙관적 (Optimistic),mu_global_logit,3.9252252596396477
낙관적 (Optimistic),mu_global_logit,3.959535945654941
낙관적 (Optimistic),mu_global_logit,3.9336052799499224
낙관적 (Optimistic),mu_global_logit,3.932627897655626
낙관적 (Optimistic),mu_global_logit,3.93436894727074
낙관적 (Optimistic),mu_global_logit,3.934408942060485
낙관적 (Optimistic),mu_global_logit,3.9320090464090556
낙관적 (Optimistic),mu_global_logit,3.9350330002156535
낙관적 (Optimistic),mu_global_logit,3.934793832255514
낙관적 (Optimistic),mu_global_logit,3.9253371998362914
낙관적 (Optimistic),mu_global_logit,3.945389640381878
낙관적 (Optimistic),mu_global_logit,3.944021115633142
낙관적 (Optimistic),mu_global_logit,3.9443429314643317
낙관적 (Optimistic),mu_global_logit,3.9479941669106977
낙관적 (Optimistic),mu_global_logit,3.9480857386849415
낙관적 (Optimistic),mu_global_logit,3.9459993001184572
낙관적 (Optimistic),mu_global_logit,3.9550240588465
낙관적 (Optimistic),mu_global_logit,3.9488594711565814
낙관적 (Optimistic),mu_global_logit,3.958085257528787
낙관적 (Optimistic),mu_global_logit,3.965769365300638
낙관적 (Optimistic),mu_global_logit,3.96299870198478
낙관적 (Optimistic),mu_global_logit,3.9477099817292602
낙관적 (Optimistic),mu_global_logit,3.9570151706315992
낙관적 (Optimistic),mu_global_logit,3.9569831523015164
낙관적 (Optimistic),mu_global_logit,3.956319420410557
낙관적 (Optimistic),mu_global_logit,3.9651127913467454
낙관적 (Optimistic),mu_global_logit,3.969716244992522
낙관적 (Optimistic),mu_global_logit,3.969716244992522
낙관적 (Optimistic),mu_global_logit,3.965888342769277
낙관적 (Optimistic),mu_global_logit,3.978972340555995
낙관적 (Optimistic),mu_global_logit,3.980113391062613
낙관적 (Optimistic),mu_global_logit,3.943451881739699
낙관적 (Optimistic),mu_global_logit,3.944952518176076
낙관적 (Optimistic),mu_global_logit,3.9423451163000975
낙관적 (Optimistic),mu_global_logit,3.9417247958227324
낙관적 (Optimistic),mu_global_logit,3.9417145593912224
낙관적 (Optimistic),mu_global_logit,3.9417145593912224
낙관적 (Optimistic),mu_global_logit,3.9417145593912224
낙관적 (Optimistic),mu_global_logit,3.9417145593912224
낙관적 (Optimistic),mu_global_logit,3.9417145593912224
낙관적 (Optimistic),mu_global_logit,3.9387330892572363
낙관적 (Optimistic),mu_global_logit,3.9387330892572363
낙관적 (Optimistic),mu_global_logit,3.9385686582255026
낙관적 (Optimistic),mu_global_logit,3.938697327460095
낙관적 (Optimistic),mu_global_logit,3.9365136810996137
낙관적 (Optimistic),mu_global_logit,3.9365136810996137
낙관적 (Optimistic),mu_global_logit,3.9365136810996137
낙관적 (Optimistic),mu_global_logit,3.9408316197168847
낙관적 (Optimistic),mu_global_logit,3.9405164630594087
낙관적 (Optimistic),mu_global_logit,3.9159806525167498
낙관적 (Optimistic),mu_global_logit,3.9401601898512926
낙관적 (Optimistic),mu_global_logit,3.9051716919005255
낙관적 (Optimistic),mu_global_logit,3.895589450075093
낙관적 (Optimistic),mu_global_logit,4.006034416031434
낙관적 (Optimistic),mu_global_logit,4.010262223659842
낙관적 (Optimistic),mu_global_logit,3.995828095416825
낙관적 (Optimistic),mu_global_logit,4.005822500055053
낙관적 (Optimistic),mu_global_logit,3.994750278442391
낙관적 (Optimistic),mu_global_logit,4.00840163852036
낙관적 (Optimistic),mu_global_logit,4.005451674728568
낙관적 (Optimistic),mu_global_logit,3.9717810651184178
낙관적 (Optimistic),mu_global_logit,3.9778205157308264
낙관적 (Optimistic),mu_global_logit,4.005962833677768
낙관적 (Optimistic),mu_global_logit,3.990653222359488
낙관적 (Optimistic),mu_global_logit,3.9755417025409447
낙관적 (Optimistic),mu_global_logit,3.98653058178457
낙관적 (Optimistic),mu_global_logit,4.00453609905958
낙관적 (Optimistic),mu_global_logit,4.0006952543518715
낙관적 (Optimistic),mu_global_logit,3.9600354632356116
낙관적 (Optimistic),mu_global_logit,3.9728447320029256
낙관적 (Optimistic),mu_global_logit,3.977826344160531
낙관적 (Optimistic),mu_global_logit,3.9655781577838187
낙관적 (Optimistic),mu_global_logit,3.963568091639885
낙관적 (Optimistic),mu_global_logit,3.9537037940854463
낙관적 (Optimistic),mu_global_logit,3.9460880469983017
낙관적 (Optimistic),mu_global_logit,3.9542234727145162
낙관적 (Optimistic),mu_global_logit,3.9662995594521835
낙관적 (Optimistic),mu_global_logit,3.981374033763879
낙관적 (Optimistic),mu_global_logit,3.987863296554048
낙관적 (Optimistic),mu_global_logit,3.988055463637044
낙관적 (Optimistic),mu_global_logit,3.996485589837824
낙관적 (Optimistic),mu_global_logit,3.995464898022941
낙관적 (Optimistic),mu_global_logit,4.000499241119834
낙관적 (Optimistic),mu_global_logit,4.000582667465511
낙관적 (Optimistic),mu_global_logit,4.007578011680467
낙관적 (Optimistic),mu_global_logit,3.9971494917585937
낙관적 (Optimistic),mu_global_logit,4.005552743664858
낙관적 (Optimistic),mu_global_logit,4.005856207375886
낙관적 (Optimistic),mu_global_logit,4.002356781307536
낙관적 (Optimistic),mu_global_logit,4.0023635089191885
낙관적 (Optimistic),mu_global_logit,4.004056089965121
낙관적 (Optimistic),mu_global_logit,3.9996687293156925
낙관적 (Optimistic),mu_global_logit,4.001090663904237
낙관적 (Optimistic),mu_global_logit,3.9929055458525133
낙관적 (Optimistic),mu_global_logit,3.998083555676626
낙관적 (Optimistic),mu_global_logit,3.9977615280802943
낙관적 (Optimistic),mu_global_logit,3.9977615280802943
낙관적 (Optimistic),mu_global_logit,4.000536128366247
낙관적 (Optimistic),mu_global_logit,4.000536128366247
낙관적 (Optimistic),mu_global_logit,4.003424970671091
낙관적 (Optimistic),mu_global_logit,4.0031926087184
낙관적 (Optimistic),mu_global_logit,4.00175217200907
낙관적 (Optimistic),mu_global_logit,4.002807259155192
낙관적 (Optimistic),mu_global_logit,4.005111214125292
낙관적 (Optimistic),mu_global_logit,4.001166995222128
낙관적 (Optimistic),mu_global_logit,4.020761524661291
낙관적 (Optimistic),mu_global_logit,4.020761524661291
낙관적 (Optimistic),mu_global_logit,4.019138421989983
낙관적 (Optimistic),mu_global_logit,4.019138421989983
낙관적 (Optimistic),mu_global_logit,4.02505036687584
낙관적 (Optimistic),mu_global_logit,4.02505036687584
낙관적 (Optimistic),mu_global_logit,4.02505036687584
낙관적 (Optimistic),mu_global_logit,4.02505036687584
낙관적 (Optimistic),mu_global_logit,4.0225074743854
낙관적 (Optimistic),mu_global_logit,4.0225074743854
낙관적 (Optimistic),mu_global_logit,4.0225074743854
낙관적 (Optimistic),mu_global_logit,4.0225074743854
낙관적 (Optimistic),mu_global_logit,4.0281711417493655
낙관적 (Optimistic),mu_global_logit,4.0281711417493655
낙관적 (Optimistic),mu_global_logit,4.023016624028918
낙관적 (Optimistic),mu_global_logit,4.031360618029183
낙관적 (Optimistic),mu_global_logit,4.024168095551644
낙관적 (Optimistic),mu_global_logit,4.005052996361781
낙관적 (Optimistic),mu_global_logit,4.019487009409429
낙관적 (Optimistic),mu_global_logit,4.01038542789399
낙관적 (Optimistic),mu_global_logit,4.009530385679419
낙관적 (Optimistic),mu_global_logit,4.019395678425892
낙관적 (Optimistic),mu_global_logit,4.000082563524555
낙관적 (Optimistic),mu_global_logit,4.000382178545713
낙관적 (Optimistic),mu_global_logit,4.00334826864612
낙관적 (Optimistic),mu_global_logit,4.000028598160883
낙관적 (Optimistic),mu_global_logit,4.004828310955267
낙관적 (Optimistic),mu_global_logit,4.000594128734001
낙관적 (Optimistic),mu_global_logit,3.9988764022516543
낙관적 (Optimistic),mu_global_logit,3.9975825609864577
낙관적 (Optimistic),mu_global_logit,4.014327975738516
낙관적 (Optimistic),mu_global_logit,3.9989815103557347
낙관적 (Optimistic),mu_global_logit,4.0059364710583445
낙관적 (Optimistic),mu_global_logit,4.013346765621261
낙관적 (Optimistic),mu_global_logit,4.016524293351825
낙관적 (Optimistic),mu_global_logit,4.017401009712049
낙관적 (Optimistic),mu_global_logit,4.004799119007462
낙관적 (Optimistic),mu_global_logit,3.99748455967032
낙관적 (Optimistic),mu_global_logit,4.014188280672188
낙관적 (Optimistic),mu_global_logit,3.9992325150389862
낙관적 (Optimistic),mu_global_logit,4.014366159891337
낙관적 (Optimistic),mu_global_logit,4.000554898807088
낙관적 (Optimistic),mu_global_logit,4.00952343255126
낙관적 (Optimistic),mu_global_logit,3.9937821937381055
낙관적 (Optimistic),mu_global_logit,4.014217916823
낙관적 (Optimistic),mu_global_logit,3.988131057523323
낙관적 (Optimistic),mu_global_logit,4.005296110221962
낙관적 (Optimistic),mu_global_logit,3.9999712159738503
낙관적 (Optimistic),mu_global_logit,4.015873653517234
낙관적 (Optimistic),mu_global_logit,4.004814914099985
낙관적 (Optimistic),mu_global_logit,4.008190327211609
낙관적 (Optimistic),mu_global_logit,3.998091112565652
낙관적 (Optimistic),mu_global_logit,4.00003841060162
낙관적 (Optimistic),mu_global_logit,4.004384984373426
낙관적 (Optimistic),mu_global_logit,4.004465026639287
낙관적 (Optimistic),mu_global_logit,3.9961351755141665
낙관적 (Optimistic),mu_global_logit,3.9942874174246814
낙관적 (Optimistic),mu_global_logit,3.993898998190942
낙관적 (Optimistic),mu_global_logit,3.9931355320515243
낙관적 (Optimistic),mu_global_logit,3.996872058088338
낙관적 (Optimistic),mu_global_logit,3.995142809546336
낙관적 (Optimistic),mu_global_logit,3.9911435136876645
낙관적 (Optimistic),mu_global_logit,3.990323637201905
낙관적 (Optimistic),mu_global_logit,3.992493716228425
낙관적 (Optimistic),mu_global_logit,3.9906225498253627
낙관적 (Optimistic),mu_global_logit,3.9983619631041267
낙관적 (Optimistic),mu_global_logit,3.994167202776144
낙관적 (Optimistic),mu_global_logit,3.992475147940904
낙관적 (Optimistic),mu_global_logit,3.9956731460848114
낙관적 (Optimistic),mu_global_logit,3.9958982289805975
낙관적 (Optimistic),mu_global_logit,3.9954375578469534
낙관적 (Optimistic),mu_global_logit,3.990981698230046
낙관적 (Optimistic),mu_global_logit,3.977967924388438
낙관적 (Optimistic),mu_global_logit,4.042380670492083
낙관적 (Optimistic),mu_global_logit,4.051825022524034
낙관적 (Optimistic),mu_global_logit,4.063965498178905
낙관적 (Optimistic),mu_global_logit,4.056623575898716
낙관적 (Optimistic),mu_global_logit,4.069541297792282
낙관적 (Optimistic),mu_global_logit,4.070119357582379
낙관적 (Optimistic),mu_global_logit,4.0915579425331865
낙관적 (Optimistic),mu_global_logit,4.089940968108661
낙관적 (Optimistic),mu_global_logit,4.0977872211692015
낙관적 (Optimistic),mu_global_logit,4.1011183233029085
낙관적 (Optimistic),mu_global_logit,4.086585259267385
낙관적 (Optimistic),mu_global_logit,4.093632790359608
낙관적 (Optimistic),mu_global_logit,4.1009115330542665
낙관적 (Optimistic),mu_global_logit,4.107525543614455
낙관적 (Optimistic),mu_global_logit,4.10354292875683
낙관적 (Optimistic),mu_global_logit,4.112489204650754
낙관적 (Optimistic),mu_global_logit,4.105986060226709
낙관적 (Optimistic),mu_global_logit,4.108092924253174
낙관적 (Optimistic),mu_global_logit,4.1144956610157735
낙관적 (Optimistic),mu_global_logit,4.137552895669339
낙관적 (Optimistic),mu_global_logit,4.137552895669339
낙관적 (Optimistic),mu_global_logit,4.137552895669339
낙관적 (Optimistic),mu_global_logit,4.126044266222492
낙관적 (Optimistic),mu_global_logit,4.151159273481256
낙관적 (Optimistic),mu_global_logit,4.151159273481256
낙관적 (Optimistic),mu_global_logit,4.154322256648238
낙관적 (Optimistic),mu_global_logit,4.1608673011329085
낙관적 (Optimistic),mu_global_logit,4.175603763386134
낙관적 (Optimistic),mu_global_logit,4.184736082739028
낙관적 (Optimistic),mu_global_logit,4.190573957317465
낙관적 (Optimistic),mu_global_logit,4.157144498164025
낙관적 (Optimistic),mu_global_logit,4.166630053697352
낙관적 (Optimistic),mu_global_logit,4.150202508602926
낙관적 (Optimistic),mu_global_logit,4.163330507162908
낙관적 (Optimistic),mu_global_logit,4.1427014575042
낙관적 (Optimistic),mu_global_logit,4.185540043771198
낙관적 (Optimistic),mu_global_logit,4.167962545148304
낙관적 (Optimistic),mu_global_logit,4.1590256405421036
낙관적 (Optimistic),mu_global_logit,4.170085893977424
낙관적 (Optimistic),mu_global_logit,4.181922910916379
낙관적 (Optimistic),mu_global_logit,4.161867474393949
낙관적 (Optimistic),mu_global_logit,4.183001241792349
낙관적 (Optimistic),mu_global_logit,4.1721884124442985
낙관적 (Optimistic),mu_global_logit,4.203133910208042
낙관적 (Optimistic),mu_global_logit,4.181757139369563
낙관적 (Optimistic),mu_global_logit,4.203374359877806
낙관적 (Optimistic),mu_global_logit,4.217166974806608
낙관적 (Optimistic),mu_global_logit,4.217166974806608
낙관적 (Optimistic),mu_global_logit,4.211023515330797
낙관적 (Optimistic),mu_global_logit,4.201194474870063
낙관적 (Optimistic),mu_global_logit,4.20187364149205
낙관적 (Optimistic),mu_global_logit,4.2077810140059775
낙관적 (Optimistic),mu_global_logit,4.144262018696942
낙관적 (Optimistic),mu_global_logit,4.125464270403851
낙관적 (Optimistic),mu_global_logit,4.13758063852139
낙관적 (Optimistic),mu_global_logit,4.136334622770288
낙관적 (Optimistic),mu_global_logit,4.1330716912969
낙관적 (Optimistic),mu_global_logit,4.130746086199185
낙관적 (Optimistic),mu_global_logit,4.135173276181713
낙관적 (Optimistic),mu_global_logit,4.1232029897490134
낙관적 (Optimistic),mu_global_logit,4.125875673192787
낙관적 (Optimistic),mu_global_logit,4.1258439434796434
낙관적 (Optimistic),mu_global_logit,4.13103339837331
낙관적 (Optimistic),mu_global_logit,4.126015235216106
낙관적 (Optimistic),mu_global_logit,4.133913192451709
낙관적 (Optimistic),mu_global_logit,4.137291093248535
낙관적 (Optimistic),mu_global_logit,4.164050809427164
낙관적 (Optimistic),mu_global_logit,4.196577205279023
낙관적 (Optimistic),mu_global_logit,4.192587411521409
낙관적 (Optimistic),mu_global_logit,4.20868695255529
낙관적 (Optimistic),mu_global_logit,4.1931080167267885
낙관적 (Optimistic),mu_global_logit,4.1727539178335595
낙관적 (Optimistic),mu_global_logit,4.176526276659737
낙관적 (Optimistic),mu_global_logit,4.175942238005793
낙관적 (Optimistic),mu_global_logit,4.187725612000617
낙관적 (Optimistic),mu_global_logit,4.174611500503717
낙관적 (Optimistic),mu_global_logit,4.161777702477002
낙관적 (Optimistic),mu_global_logit,4.16236878406475
낙관적 (Optimistic),mu_global_logit,4.147949959041522
낙관적 (Optimistic),mu_global_logit,4.157896198762704
낙관적 (Optimistic),mu_global_logit,4.130904228961718
낙관적 (Optimistic),mu_global_logit,4.132877626136149
낙관적 (Optimistic),mu_global_logit,4.147705269818361
낙관적 (Optimistic),mu_global_logit,4.13578693485962
낙관적 (Optimistic),mu_global_logit,4.127639512673755
낙관적 (Optimistic),mu_global_logit,4.155510576552304
낙관적 (Optimistic),mu_global_logit,4.131054621258281
낙관적 (Optimistic),mu_global_logit,4.160382675228717
낙관적 (Optimistic),mu_global_logit,4.151751177546727
낙관적 (Optimistic),mu_global_logit,4.149793879096261
낙관적 (Optimistic),mu_global_logit,4.167534062587995
낙관적 (Optimistic),mu_global_logit,4.174332171009082
낙관적 (Optimistic),mu_global_logit,4.1696116249754125
낙관적 (Optimistic),mu_global_logit,4.200998184757616
낙관적 (Optimistic),mu_global_logit,4.196743586499363
낙관적 (Optimistic),mu_global_logit,4.192255697416078
낙관적 (Optimistic),mu_global_logit,4.157900167614976
낙관적 (Optimistic),mu_global_logit,4.152564437531079
낙관적 (Optimistic),mu_global_logit,4.148810839556785
낙관적 (Optimistic),mu_global_logit,4.151654554310963
낙관적 (Optimistic),mu_global_logit,4.065909117215624
낙관적 (Optimistic),mu_global_logit,4.070298624265937
낙관적 (Optimistic),mu_global_logit,4.052639803319535
낙관적 (Optimistic),mu_global_logit,4.057865875376329
낙관적 (Optimistic),mu_global_logit,4.06175069831703
낙관적 (Optimistic),mu_global_logit,4.061224167791658
낙관적 (Optimistic),mu_global_logit,4.061224167791658
낙관적 (Optimistic),mu_global_logit,4.06628285980342
낙관적 (Optimistic),mu_global_logit,4.072084758600142
낙관적 (Optimistic),mu_global_logit,4.059049855094829
낙관적 (Optimistic),mu_global_logit,4.048037179943968
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.0690410715629195
낙관적 (Optimistic),mu_global_logit,4.060619403059526
낙관적 (Optimistic),mu_global_logit,4.060783280411235
낙관적 (Optimistic),mu_global_logit,4.063536682544003
낙관적 (Optimistic),mu_global_logit,4.054407696465294
낙관적 (Optimistic),mu_global_logit,4.031339202332127
낙관적 (Optimistic),mu_global_logit,4.04531556081164
낙관적 (Optimistic),mu_global_logit,4.033139437121012
낙관적 (Optimistic),mu_global_logit,4.040683659312647
낙관적 (Optimistic),mu_global_logit,4.022815596480093
낙관적 (Optimistic),mu_global_logit,4.03776293818461
낙관적 (Optimistic),mu_global_logit,4.056084402657858
낙관적 (Optimistic),mu_global_logit,4.046993445214333
낙관적 (Optimistic),mu_global_logit,4.051221974909121
낙관적 (Optimistic),mu_global_logit,4.050571964231664
낙관적 (Optimistic),mu_global_logit,4.053355486621718
낙관적 (Optimistic),mu_global_logit,4.053179604807399
낙관적 (Optimistic),mu_global_logit,4.051726585458237
낙관적 (Optimistic),mu_global_logit,4.075093901770057
낙관적 (Optimistic),mu_global_logit,4.097847520382676
낙관적 (Optimistic),mu_global_logit,4.104094105395608
낙관적 (Optimistic),mu_global_logit,4.110215159911526
낙관적 (Optimistic),mu_global_logit,4.086805204482957
낙관적 (Optimistic),mu_global_logit,4.0888756050549775
낙관적 (Optimistic),mu_global_logit,4.19283953880174
낙관적 (Optimistic),mu_global_logit,4.176861712032471
낙관적 (Optimistic),mu_global_logit,4.200424328771207
낙관적 (Optimistic),mu_global_logit,4.184600828999766
낙관적 (Optimistic),mu_global_logit,4.201839320519385
낙관적 (Optimistic),mu_global_logit,4.203497521335919
낙관적 (Optimistic),mu_global_logit,4.203778387735719
낙관적 (Optimistic),mu_global_logit,4.212517450400633
낙관적 (Optimistic),mu_global_logit,4.18262571333809
낙관적 (Optimistic),mu_global_logit,4.187710905864215
낙관적 (Optimistic),mu_global_logit,4.194851903173367
낙관적 (Optimistic),mu_global_logit,4.179751166678142
낙관적 (Optimistic),mu_global_logit,4.176829391581412
낙관적 (Optimistic),mu_global_logit,4.1753558839733715
낙관적 (Optimistic),mu_global_logit,4.177445208903694
낙관적 (Optimistic),mu_global_logit,4.180500728181609
낙관적 (Optimistic),mu_global_logit,4.182251589632605
낙관적 (Optimistic),mu_global_logit,4.194007503517023
낙관적 (Optimistic),mu_global_logit,4.17695052572428
낙관적 (Optimistic),mu_global_logit,4.1986205934750735
낙관적 (Optimistic),mu_global_logit,4.1817742732284335
낙관적 (Optimistic),mu_global_logit,4.264692623126436
낙관적 (Optimistic),mu_global_logit,4.260285831566528
낙관적 (Optimistic),mu_global_logit,4.2693422643313435
낙관적 (Optimistic),mu_global_logit,4.261183014741671
낙관적 (Optimistic),mu_global_logit,4.275120989380519
낙관적 (Optimistic),mu_global_logit,4.263455045553873
낙관적 (Optimistic),mu_global_logit,4.263846131204081
낙관적 (Optimistic),mu_global_logit,4.266519700253417
낙관적 (Optimistic),mu_global_logit,4.260932958771988
낙관적 (Optimistic),mu_global_logit,4.266550606759147
낙관적 (Optimistic),mu_global_logit,4.286309152292859
낙관적 (Optimistic),mu_global_logit,4.295263915684672
낙관적 (Optimistic),mu_global_logit,4.282979657855592
낙관적 (Optimistic),mu_global_logit,4.286469812924861
낙관적 (Optimistic),mu_global_logit,4.306619786279677
낙관적 (Optimistic),mu_global_logit,4.305821404814511
낙관적 (Optimistic),mu_global_logit,4.239868124217996
낙관적 (Optimistic),mu_global_logit,4.239868124217996
낙관적 (Optimistic),mu_global_logit,4.2406144086816475
낙관적 (Optimistic),mu_global_logit,4.238678958755016
낙관적 (Optimistic),mu_global_logit,4.246343091006526
낙관적 (Optimistic),mu_global_logit,4.2427703203637535
낙관적 (Optimistic),mu_global_logit,4.256547777881046
낙관적 (Optimistic),mu_global_logit,4.253120273860567
낙관적 (Optimistic),mu_global_logit,4.255960987596282
낙관적 (Optimistic),mu_global_logit,4.257264612229001
낙관적 (Optimistic),mu_global_logit,4.266203398675456
낙관적 (Optimistic),mu_global_logit,4.2522954811334905
낙관적 (Optimistic),mu_global_logit,4.268793015883896
낙관적 (Optimistic),mu_global_logit,4.244278267075514
낙관적 (Optimistic),mu_global_logit,4.225285702790478
낙관적 (Optimistic),mu_global_logit,4.223210348399363
낙관적 (Optimistic),mu_global_logit,4.22612954404133
낙관적 (Optimistic),mu_global_logit,4.227214421811376
낙관적 (Optimistic),mu_global_logit,4.232299877668529
낙관적 (Optimistic),mu_global_logit,4.232180128334313
낙관적 (Optimistic),mu_global_logit,4.232040865551642
낙관적 (Optimistic),mu_global_logit,4.231220751819501
낙관적 (Optimistic),mu_global_logit,4.22871289322855
낙관적 (Optimistic),mu_global_logit,4.229292562064412
낙관적 (Optimistic),mu_global_logit,4.261063087825588
낙관적 (Optimistic),mu_global_logit,4.266333299647583
낙관적 (Optimistic),mu_global_logit,4.233116196848831
낙관적 (Optimistic),mu_global_logit,4.2224494091601406
낙관적 (Optimistic),mu_global_logit,4.223861979731645
낙관적 (Optimistic),mu_global_logit,4.230899420101284
낙관적 (Optimistic),mu_global_logit,4.23922397634404
낙관적 (Optimistic),mu_global_logit,4.232898039523713
낙관적 (Optimistic),mu_global_logit,4.242565000898047
낙관적 (Optimistic),mu_global_logit,4.248537269656348
낙관적 (Optimistic),mu_global_logit,4.241929841087615
낙관적 (Optimistic),mu_global_logit,4.238218609218533
낙관적 (Optimistic),mu_global_logit,4.240019670104999
낙관적 (Optimistic),mu_global_logit,4.261424967054751
낙관적 (Optimistic),mu_global_logit,4.270253263425513
낙관적 (Optimistic),mu_global_logit,4.264955296855193
낙관적 (Optimistic),mu_global_logit,4.272197431408104
낙관적 (Optimistic),mu_global_logit,4.27385977525483
낙관적 (Optimistic),mu_global_logit,4.274581051722446
낙관적 (Optimistic),mu_global_logit,4.282215614846229
낙관적 (Optimistic),mu_global_logit,4.274640664865571
낙관적 (Optimistic),mu_global_logit,4.267453486423344
낙관적 (Optimistic),mu_global_logit,4.269001263141258
낙관적 (Optimistic),mu_global_logit,4.268652883540418
낙관적 (Optimistic),mu_global_logit,4.262306375718165
낙관적 (Optimistic),mu_global_logit,4.2661200215133315
낙관적 (Optimistic),mu_global_logit,4.26380608793013
낙관적 (Optimistic),mu_global_logit,4.274374815055409
낙관적 (Optimistic),mu_global_logit,4.333875425332889
낙관적 (Optimistic),mu_global_logit,4.32964556176389
낙관적 (Optimistic),mu_global_logit,4.3163342639287485
낙관적 (Optimistic),mu_global_logit,4.331192804282732
