scenario,parameter,value
낙관적 (Optimistic),sigma_year,0.014072307400640197
낙관적 (Optimistic),sigma_year,0.012311026759650946
낙관적 (Optimistic),sigma_year,0.005759172602303505
낙관적 (Optimistic),sigma_year,0.005119892395356997
낙관적 (Optimistic),sigma_year,0.004300695845026876
낙관적 (Optimistic),sigma_year,0.005683846044615322
낙관적 (Optimistic),sigma_year,0.007601012800684138
낙관적 (Optimistic),sigma_year,0.005995794697385031
낙관적 (Optimistic),sigma_year,0.005840501073152786
낙관적 (Optimistic),sigma_year,0.007530269075517998
낙관적 (Optimistic),sigma_year,0.01016193204105107
낙관적 (Optimistic),sigma_year,0.009846992102361191
낙관적 (Optimistic),sigma_year,0.012825579206647248
낙관적 (Optimistic),sigma_year,0.01405736618646297
낙관적 (Optimistic),sigma_year,0.014507878498739187
낙관적 (Optimistic),sigma_year,0.013375281052158471
낙관적 (Optimistic),sigma_year,0.014509535902504669
낙관적 (Optimistic),sigma_year,0.010057232338165504
낙관적 (Optimistic),sigma_year,0.009238417321072683
낙관적 (Optimistic),sigma_year,0.008017044452187401
낙관적 (Optimistic),sigma_year,0.008527219590317393
낙관적 (Optimistic),sigma_year,0.007839852035706607
낙관적 (Optimistic),sigma_year,0.0076386024844695855
낙관적 (Optimistic),sigma_year,0.01058209691659986
낙관적 (Optimistic),sigma_year,0.010901293603521739
낙관적 (Optimistic),sigma_year,0.011591586293680605
낙관적 (Optimistic),sigma_year,0.01013984584576082
낙관적 (Optimistic),sigma_year,0.010854358667922682
낙관적 (Optimistic),sigma_year,0.010888476724861955
낙관적 (Optimistic),sigma_year,0.007091758294182239
낙관적 (Optimistic),sigma_year,0.007462685243953543
낙관적 (Optimistic),sigma_year,0.008065132041506488
낙관적 (Optimistic),sigma_year,0.009318773648673805
낙관적 (Optimistic),sigma_year,0.00884638585760102
낙관적 (Optimistic),sigma_year,0.009534984611252857
낙관적 (Optimistic),sigma_year,0.011764048996221051
낙관적 (Optimistic),sigma_year,0.01178758801016724
낙관적 (Optimistic),sigma_year,0.011539694529244013
낙관적 (Optimistic),sigma_year,0.009326542238350605
낙관적 (Optimistic),sigma_year,0.010872726538205245
낙관적 (Optimistic),sigma_year,0.010435500475472266
낙관적 (Optimistic),sigma_year,0.035087845785639435
낙관적 (Optimistic),sigma_year,0.02251609960725566
낙관적 (Optimistic),sigma_year,0.008981557592559124
낙관적 (Optimistic),sigma_year,0.008489677839754992
낙관적 (Optimistic),sigma_year,0.008108436333150039
낙관적 (Optimistic),sigma_year,0.007835766578236304
낙관적 (Optimistic),sigma_year,0.007024737637228202
낙관적 (Optimistic),sigma_year,0.007953640673606214
낙관적 (Optimistic),sigma_year,0.007675914723263649
낙관적 (Optimistic),sigma_year,0.009564323485272547
낙관적 (Optimistic),sigma_year,0.01177593976110409
낙관적 (Optimistic),sigma_year,0.010603270481514172
낙관적 (Optimistic),sigma_year,0.010916456089463858
낙관적 (Optimistic),sigma_year,0.010307004278395468
낙관적 (Optimistic),sigma_year,0.009712846407258773
낙관적 (Optimistic),sigma_year,0.007459978204693528
낙관적 (Optimistic),sigma_year,0.009708074279397183
낙관적 (Optimistic),sigma_year,0.00598620582214854
낙관적 (Optimistic),sigma_year,0.0044568842555198695
낙관적 (Optimistic),sigma_year,0.006653638935908901
낙관적 (Optimistic),sigma_year,0.009953675484220754
낙관적 (Optimistic),sigma_year,0.008639776645522384
낙관적 (Optimistic),sigma_year,0.009117292269105546
낙관적 (Optimistic),sigma_year,0.009169113698825894
낙관적 (Optimistic),sigma_year,0.008970409894525893
낙관적 (Optimistic),sigma_year,0.006651501605461247
낙관적 (Optimistic),sigma_year,0.006217700896777481
낙관적 (Optimistic),sigma_year,0.006217700896777481
낙관적 (Optimistic),sigma_year,0.006029807841803882
낙관적 (Optimistic),sigma_year,0.011046146902347079
낙관적 (Optimistic),sigma_year,0.01182324307986898
낙관적 (Optimistic),sigma_year,0.007276792528746783
낙관적 (Optimistic),sigma_year,0.007156523998019015
낙관적 (Optimistic),sigma_year,0.009108535038154602
낙관적 (Optimistic),sigma_year,0.009963868769324964
낙관적 (Optimistic),sigma_year,0.010342854951523083
낙관적 (Optimistic),sigma_year,0.010342854951523083
낙관적 (Optimistic),sigma_year,0.010342854951523083
낙관적 (Optimistic),sigma_year,0.010342854951523083
낙관적 (Optimistic),sigma_year,0.010342854951523083
낙관적 (Optimistic),sigma_year,0.01042331541446862
낙관적 (Optimistic),sigma_year,0.01042331541446862
낙관적 (Optimistic),sigma_year,0.010512729060363936
낙관적 (Optimistic),sigma_year,0.010086350831024765
낙관적 (Optimistic),sigma_year,0.00807164911715064
낙관적 (Optimistic),sigma_year,0.00807164911715064
낙관적 (Optimistic),sigma_year,0.00807164911715064
낙관적 (Optimistic),sigma_year,0.019223252135910803
낙관적 (Optimistic),sigma_year,0.017990697525102524
낙관적 (Optimistic),sigma_year,0.02314774360296997
낙관적 (Optimistic),sigma_year,0.012185437865327522
낙관적 (Optimistic),sigma_year,0.02794077964485256
낙관적 (Optimistic),sigma_year,0.02050449734809041
낙관적 (Optimistic),sigma_year,0.0230338837853549
낙관적 (Optimistic),sigma_year,0.022740134069555093
낙관적 (Optimistic),sigma_year,0.023624349089521494
낙관적 (Optimistic),sigma_year,0.01980704557205681
낙관적 (Optimistic),sigma_year,0.019385333388787482
낙관적 (Optimistic),sigma_year,0.019232089190711198
낙관적 (Optimistic),sigma_year,0.021499273082720313
낙관적 (Optimistic),sigma_year,0.016166372479229352
낙관적 (Optimistic),sigma_year,0.02008609813547065
낙관적 (Optimistic),sigma_year,0.021908465675272725
낙관적 (Optimistic),sigma_year,0.014603870095024837
낙관적 (Optimistic),sigma_year,0.020154109527930678
낙관적 (Optimistic),sigma_year,0.012041103599971634
낙관적 (Optimistic),sigma_year,0.01628057876407801
낙관적 (Optimistic),sigma_year,0.02370044880513516
낙관적 (Optimistic),sigma_year,0.012580014962080738
낙관적 (Optimistic),sigma_year,0.013509518578853536
낙관적 (Optimistic),sigma_year,0.014292375228635199
낙관적 (Optimistic),sigma_year,0.01986802507866136
낙관적 (Optimistic),sigma_year,0.01989194957475068
낙관적 (Optimistic),sigma_year,0.012634663941245669
낙관적 (Optimistic),sigma_year,0.006008838614222039
낙관적 (Optimistic),sigma_year,0.012709302742541432
낙관적 (Optimistic),sigma_year,0.012750261354158398
낙관적 (Optimistic),sigma_year,0.013766683707507719
낙관적 (Optimistic),sigma_year,0.013656870822944242
낙관적 (Optimistic),sigma_year,0.010587023919511912
낙관적 (Optimistic),sigma_year,0.007509627890750471
낙관적 (Optimistic),sigma_year,0.006364032565454678
낙관적 (Optimistic),sigma_year,0.006576810520741225
낙관적 (Optimistic),sigma_year,0.005309815267552309
낙관적 (Optimistic),sigma_year,0.004113667066104019
낙관적 (Optimistic),sigma_year,0.005572164029633287
낙관적 (Optimistic),sigma_year,0.005220279341731605
낙관적 (Optimistic),sigma_year,0.004678141001840246
낙관적 (Optimistic),sigma_year,0.005130083830688057
낙관적 (Optimistic),sigma_year,0.005072460154658857
낙관적 (Optimistic),sigma_year,0.004652260370748683
낙관적 (Optimistic),sigma_year,0.005871120075355004
낙관적 (Optimistic),sigma_year,0.004658641715655367
낙관적 (Optimistic),sigma_year,0.004871023287856854
낙관적 (Optimistic),sigma_year,0.003744823285326961
낙관적 (Optimistic),sigma_year,0.003777188090750288
낙관적 (Optimistic),sigma_year,0.003777188090750288
낙관적 (Optimistic),sigma_year,0.004582992765667488
낙관적 (Optimistic),sigma_year,0.004582992765667488
낙관적 (Optimistic),sigma_year,0.0043759606152035686
낙관적 (Optimistic),sigma_year,0.0043971266959483505
낙관적 (Optimistic),sigma_year,0.0056917475139282555
낙관적 (Optimistic),sigma_year,0.005959530681454566
낙관적 (Optimistic),sigma_year,0.00593595376897966
낙관적 (Optimistic),sigma_year,0.00569908334174196
낙관적 (Optimistic),sigma_year,0.006806437010228269
낙관적 (Optimistic),sigma_year,0.006806437010228269
낙관적 (Optimistic),sigma_year,0.007288058209242759
낙관적 (Optimistic),sigma_year,0.007288058209242759
낙관적 (Optimistic),sigma_year,0.008128442654793682
낙관적 (Optimistic),sigma_year,0.008128442654793682
낙관적 (Optimistic),sigma_year,0.008128442654793682
낙관적 (Optimistic),sigma_year,0.008128442654793682
낙관적 (Optimistic),sigma_year,0.008161618381099231
낙관적 (Optimistic),sigma_year,0.008161618381099231
낙관적 (Optimistic),sigma_year,0.008161618381099231
낙관적 (Optimistic),sigma_year,0.008161618381099231
낙관적 (Optimistic),sigma_year,0.00851373111802494
낙관적 (Optimistic),sigma_year,0.00851373111802494
낙관적 (Optimistic),sigma_year,0.009000640323029255
낙관적 (Optimistic),sigma_year,0.010534699387607012
낙관적 (Optimistic),sigma_year,0.010847821963423921
낙관적 (Optimistic),sigma_year,0.016193161425823076
낙관적 (Optimistic),sigma_year,0.012510022396522304
낙관적 (Optimistic),sigma_year,0.012116942800433003
낙관적 (Optimistic),sigma_year,0.01200468416316688
낙관적 (Optimistic),sigma_year,0.0112129225412925
낙관적 (Optimistic),sigma_year,0.01046025027562899
낙관적 (Optimistic),sigma_year,0.011882504384493163
낙관적 (Optimistic),sigma_year,0.009048192598619057
낙관적 (Optimistic),sigma_year,0.00837979212062565
낙관적 (Optimistic),sigma_year,0.008807037512337206
낙관적 (Optimistic),sigma_year,0.008492202354834595
낙관적 (Optimistic),sigma_year,0.013015846864034803
낙관적 (Optimistic),sigma_year,0.009955783338424605
낙관적 (Optimistic),sigma_year,0.010445435085738907
낙관적 (Optimistic),sigma_year,0.009566048211194007
낙관적 (Optimistic),sigma_year,0.010168294120671597
낙관적 (Optimistic),sigma_year,0.009197777623940848
낙관적 (Optimistic),sigma_year,0.008273305889217505
낙관적 (Optimistic),sigma_year,0.011077536096389985
낙관적 (Optimistic),sigma_year,0.008702369318822747
낙관적 (Optimistic),sigma_year,0.008358019310460275
낙관적 (Optimistic),sigma_year,0.007842954461054034
낙관적 (Optimistic),sigma_year,0.008910471123072274
낙관적 (Optimistic),sigma_year,0.0074284084935155245
낙관적 (Optimistic),sigma_year,0.007312883605197746
낙관적 (Optimistic),sigma_year,0.006957138819338862
낙관적 (Optimistic),sigma_year,0.005207099503248578
낙관적 (Optimistic),sigma_year,0.005669006907736735
낙관적 (Optimistic),sigma_year,0.0061602250083183496
낙관적 (Optimistic),sigma_year,0.005917327552328809
낙관적 (Optimistic),sigma_year,0.008037667798068991
낙관적 (Optimistic),sigma_year,0.006663267256366894
낙관적 (Optimistic),sigma_year,0.005586971458854958
낙관적 (Optimistic),sigma_year,0.0054324303000278604
낙관적 (Optimistic),sigma_year,0.0068751633327727045
낙관적 (Optimistic),sigma_year,0.007571180338205857
낙관적 (Optimistic),sigma_year,0.008199855691173829
낙관적 (Optimistic),sigma_year,0.007299331141762274
낙관적 (Optimistic),sigma_year,0.007533856920585274
낙관적 (Optimistic),sigma_year,0.004808473893231694
낙관적 (Optimistic),sigma_year,0.005239691243771794
낙관적 (Optimistic),sigma_year,0.00539241263912233
낙관적 (Optimistic),sigma_year,0.005424618181744447
낙관적 (Optimistic),sigma_year,0.009495501166235919
낙관적 (Optimistic),sigma_year,0.01207118639077422
낙관적 (Optimistic),sigma_year,0.009461716903412729
낙관적 (Optimistic),sigma_year,0.008621218617671112
낙관적 (Optimistic),sigma_year,0.008444204848089443
낙관적 (Optimistic),sigma_year,0.007074758924269395
낙관적 (Optimistic),sigma_year,0.007211112220385793
낙관적 (Optimistic),sigma_year,0.006304894308217134
낙관적 (Optimistic),sigma_year,0.006400859788446521
낙관적 (Optimistic),sigma_year,0.0061061062800426115
낙관적 (Optimistic),sigma_year,0.007455638821378068
낙관적 (Optimistic),sigma_year,0.007060629564559939
낙관적 (Optimistic),sigma_year,0.007194035471372476
낙관적 (Optimistic),sigma_year,0.011821642395689157
낙관적 (Optimistic),sigma_year,0.006135928946577816
낙관적 (Optimistic),sigma_year,0.0066596312611872585
낙관적 (Optimistic),sigma_year,0.007383655109383884
낙관적 (Optimistic),sigma_year,0.007614885381307635
낙관적 (Optimistic),sigma_year,0.0071358978384696604
낙관적 (Optimistic),sigma_year,0.007178434958647404
낙관적 (Optimistic),sigma_year,0.007075999673091718
낙관적 (Optimistic),sigma_year,0.012024113512430495
낙관적 (Optimistic),sigma_year,0.011311526892311947
낙관적 (Optimistic),sigma_year,0.012961123840514184
낙관적 (Optimistic),sigma_year,0.01356190951509134
낙관적 (Optimistic),sigma_year,0.0127955452442915
낙관적 (Optimistic),sigma_year,0.008032853137545327
낙관적 (Optimistic),sigma_year,0.008538558924006798
낙관적 (Optimistic),sigma_year,0.008475596907042618
낙관적 (Optimistic),sigma_year,0.008959572632789618
낙관적 (Optimistic),sigma_year,0.009768746001079937
낙관적 (Optimistic),sigma_year,0.015149418975820656
낙관적 (Optimistic),sigma_year,0.01879262035458317
낙관적 (Optimistic),sigma_year,0.01879262035458317
낙관적 (Optimistic),sigma_year,0.01879262035458317
낙관적 (Optimistic),sigma_year,0.019985553812710447
낙관적 (Optimistic),sigma_year,0.007866213137178401
낙관적 (Optimistic),sigma_year,0.007866213137178401
낙관적 (Optimistic),sigma_year,0.00843355464578018
낙관적 (Optimistic),sigma_year,0.007009970553078227
낙관적 (Optimistic),sigma_year,0.00716958573854121
낙관적 (Optimistic),sigma_year,0.007669958406425331
낙관적 (Optimistic),sigma_year,0.00925344668077658
낙관적 (Optimistic),sigma_year,0.008988234357807505
낙관적 (Optimistic),sigma_year,0.008810004781788979
낙관적 (Optimistic),sigma_year,0.008759106435862259
낙관적 (Optimistic),sigma_year,0.011123424477309764
낙관적 (Optimistic),sigma_year,0.01058758320992905
낙관적 (Optimistic),sigma_year,0.01858920632919054
낙관적 (Optimistic),sigma_year,0.02374972144037123
낙관적 (Optimistic),sigma_year,0.01159325718497966
낙관적 (Optimistic),sigma_year,0.017028818336596516
낙관적 (Optimistic),sigma_year,0.022137281035620467
낙관적 (Optimistic),sigma_year,0.0214007793532226
낙관적 (Optimistic),sigma_year,0.01684876685404417
낙관적 (Optimistic),sigma_year,0.018039601802991155
낙관적 (Optimistic),sigma_year,0.020871257767375674
낙관적 (Optimistic),sigma_year,0.023506931346993044
낙관적 (Optimistic),sigma_year,0.026039992571137878
낙관적 (Optimistic),sigma_year,0.016786595819108664
낙관적 (Optimistic),sigma_year,0.016786595819108664
낙관적 (Optimistic),sigma_year,0.017568428352040092
낙관적 (Optimistic),sigma_year,0.02336184975648033
낙관적 (Optimistic),sigma_year,0.023759376069514383
낙관적 (Optimistic),sigma_year,0.02274335972832503
낙관적 (Optimistic),sigma_year,0.013796963571382223
낙관적 (Optimistic),sigma_year,0.008613571535028465
낙관적 (Optimistic),sigma_year,0.010033499168105196
낙관적 (Optimistic),sigma_year,0.007697739600999358
낙관적 (Optimistic),sigma_year,0.010174058361897866
낙관적 (Optimistic),sigma_year,0.009753149043455653
낙관적 (Optimistic),sigma_year,0.010224490648937918
낙관적 (Optimistic),sigma_year,0.009798387270391576
낙관적 (Optimistic),sigma_year,0.011724767541705289
낙관적 (Optimistic),sigma_year,0.012387928619333867
낙관적 (Optimistic),sigma_year,0.012690182858746958
낙관적 (Optimistic),sigma_year,0.007818199032732948
낙관적 (Optimistic),sigma_year,0.006958633206935908
낙관적 (Optimistic),sigma_year,0.007897761475412171
낙관적 (Optimistic),sigma_year,0.011491035623921083
낙관적 (Optimistic),sigma_year,0.018644748024490877
낙관적 (Optimistic),sigma_year,0.026669894103560497
낙관적 (Optimistic),sigma_year,0.014301071819327675
낙관적 (Optimistic),sigma_year,0.015551313872389214
낙관적 (Optimistic),sigma_year,0.0182564199957482
낙관적 (Optimistic),sigma_year,0.012012541209561698
낙관적 (Optimistic),sigma_year,0.01914276045109134
낙관적 (Optimistic),sigma_year,0.01637732686313759
낙관적 (Optimistic),sigma_year,0.020937771451352446
낙관적 (Optimistic),sigma_year,0.02394305524781443
낙관적 (Optimistic),sigma_year,0.02415398263485341
낙관적 (Optimistic),sigma_year,0.023676001063852595
낙관적 (Optimistic),sigma_year,0.008534427165860765
낙관적 (Optimistic),sigma_year,0.004583498045224214
낙관적 (Optimistic),sigma_year,0.0070159971843602046
낙관적 (Optimistic),sigma_year,0.005049002492799496
낙관적 (Optimistic),sigma_year,0.00535464114789897
낙관적 (Optimistic),sigma_year,0.006404514896375095
낙관적 (Optimistic),sigma_year,0.02073885029788996
낙관적 (Optimistic),sigma_year,0.021381023909108676
낙관적 (Optimistic),sigma_year,0.020017693068540274
낙관적 (Optimistic),sigma_year,0.022329374906054557
낙관적 (Optimistic),sigma_year,0.011585122669147987
낙관적 (Optimistic),sigma_year,0.012359104923171856
낙관적 (Optimistic),sigma_year,0.010046467400199852
낙관적 (Optimistic),sigma_year,0.00976202616501445
낙관적 (Optimistic),sigma_year,0.0072018060763474065
낙관적 (Optimistic),sigma_year,0.0074874068329184
낙관적 (Optimistic),sigma_year,0.009725439691138586
낙관적 (Optimistic),sigma_year,0.008162008860357372
낙관적 (Optimistic),sigma_year,0.017515154839808242
낙관적 (Optimistic),sigma_year,0.01686486518837514
낙관적 (Optimistic),sigma_year,0.01714999570316085
낙관적 (Optimistic),sigma_year,0.017789322228757867
낙관적 (Optimistic),sigma_year,0.012500268607440128
낙관적 (Optimistic),sigma_year,0.011753299603102795
낙관적 (Optimistic),sigma_year,0.008994405311491708
낙관적 (Optimistic),sigma_year,0.009073960339991145
낙관적 (Optimistic),sigma_year,0.009073571993619427
낙관적 (Optimistic),sigma_year,0.009073571993619427
낙관적 (Optimistic),sigma_year,0.01120692309694828
낙관적 (Optimistic),sigma_year,0.010883792096364926
낙관적 (Optimistic),sigma_year,0.010363802721347173
낙관적 (Optimistic),sigma_year,0.012359440500214742
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012495724915680259
낙관적 (Optimistic),sigma_year,0.012087867960810308
낙관적 (Optimistic),sigma_year,0.01366213185617049
낙관적 (Optimistic),sigma_year,0.014523636458123287
낙관적 (Optimistic),sigma_year,0.018554459286919574
낙관적 (Optimistic),sigma_year,0.011632431109825914
낙관적 (Optimistic),sigma_year,0.010339388607880418
낙관적 (Optimistic),sigma_year,0.01150263212172051
낙관적 (Optimistic),sigma_year,0.012648278500718453
낙관적 (Optimistic),sigma_year,0.013171575004469136
낙관적 (Optimistic),sigma_year,0.011833234326757956
낙관적 (Optimistic),sigma_year,0.007303010528620487
낙관적 (Optimistic),sigma_year,0.005824883594488922
낙관적 (Optimistic),sigma_year,0.0063116719262896965
낙관적 (Optimistic),sigma_year,0.006057391576861571
낙관적 (Optimistic),sigma_year,0.005851046413972374
낙관적 (Optimistic),sigma_year,0.009679314580713465
낙관적 (Optimistic),sigma_year,0.01004743198176927
낙관적 (Optimistic),sigma_year,0.02221576658865659
낙관적 (Optimistic),sigma_year,0.018207779352998374
낙관적 (Optimistic),sigma_year,0.017829907095012632
낙관적 (Optimistic),sigma_year,0.018366720215953976
낙관적 (Optimistic),sigma_year,0.018671670090934296
낙관적 (Optimistic),sigma_year,0.019291533677342144
낙관적 (Optimistic),sigma_year,0.018974436903263097
낙관적 (Optimistic),sigma_year,0.017900496653824996
낙관적 (Optimistic),sigma_year,0.014902156612599034
낙관적 (Optimistic),sigma_year,0.017853930826105282
낙관적 (Optimistic),sigma_year,0.01634550347166125
낙관적 (Optimistic),sigma_year,0.010415797359135327
낙관적 (Optimistic),sigma_year,0.012814210775413521
낙관적 (Optimistic),sigma_year,0.013587158995080234
낙관적 (Optimistic),sigma_year,0.018417884274319823
낙관적 (Optimistic),sigma_year,0.018234694789627096
낙관적 (Optimistic),sigma_year,0.016348970298574655
낙관적 (Optimistic),sigma_year,0.01348622488009396
낙관적 (Optimistic),sigma_year,0.015839953913069794
낙관적 (Optimistic),sigma_year,0.014518361060213621
낙관적 (Optimistic),sigma_year,0.012569673736853634
낙관적 (Optimistic),sigma_year,0.01249324375831378
낙관적 (Optimistic),sigma_year,0.013107290186729086
낙관적 (Optimistic),sigma_year,0.012828045031233951
낙관적 (Optimistic),sigma_year,0.01291292928169851
낙관적 (Optimistic),sigma_year,0.011629056912372154
낙관적 (Optimistic),sigma_year,0.011088374477923426
낙관적 (Optimistic),sigma_year,0.013720440322734614
낙관적 (Optimistic),sigma_year,0.013365408050644949
낙관적 (Optimistic),sigma_year,0.01044472967919319
낙관적 (Optimistic),sigma_year,0.00914219958684048
낙관적 (Optimistic),sigma_year,0.00828593338079867
낙관적 (Optimistic),sigma_year,0.00906517959760817
낙관적 (Optimistic),sigma_year,0.008749044044991215
낙관적 (Optimistic),sigma_year,0.009121206734238888
낙관적 (Optimistic),sigma_year,0.009126632360519173
낙관적 (Optimistic),sigma_year,0.007641656705874105
낙관적 (Optimistic),sigma_year,0.006180220822279688
낙관적 (Optimistic),sigma_year,0.007030319232001049
낙관적 (Optimistic),sigma_year,0.00822916852115106
낙관적 (Optimistic),sigma_year,0.008827798037242837
낙관적 (Optimistic),sigma_year,0.007357037137082194
낙관적 (Optimistic),sigma_year,0.005817590439079377
낙관적 (Optimistic),sigma_year,0.008553135176073643
낙관적 (Optimistic),sigma_year,0.008553135176073643
낙관적 (Optimistic),sigma_year,0.008225451281561687
낙관적 (Optimistic),sigma_year,0.008051482567333231
낙관적 (Optimistic),sigma_year,0.005334505629993912
낙관적 (Optimistic),sigma_year,0.005545580060497329
낙관적 (Optimistic),sigma_year,0.009403005398704714
낙관적 (Optimistic),sigma_year,0.008294865627822126
낙관적 (Optimistic),sigma_year,0.009216454490146027
낙관적 (Optimistic),sigma_year,0.0120107585017653
낙관적 (Optimistic),sigma_year,0.012436136458567741
낙관적 (Optimistic),sigma_year,0.013766061748544835
낙관적 (Optimistic),sigma_year,0.01353070537847659
낙관적 (Optimistic),sigma_year,0.015500794660422094
낙관적 (Optimistic),sigma_year,0.005146845986654128
낙관적 (Optimistic),sigma_year,0.005148452327291703
낙관적 (Optimistic),sigma_year,0.006223338663215665
낙관적 (Optimistic),sigma_year,0.005899690187921219
낙관적 (Optimistic),sigma_year,0.0058060799954816255
낙관적 (Optimistic),sigma_year,0.006148891965469948
낙관적 (Optimistic),sigma_year,0.0069256972907599515
낙관적 (Optimistic),sigma_year,0.00535835336386352
낙관적 (Optimistic),sigma_year,0.004417958405583489
낙관적 (Optimistic),sigma_year,0.004148392713434374
낙관적 (Optimistic),sigma_year,0.008096296855907719
낙관적 (Optimistic),sigma_year,0.0061803376588209676
낙관적 (Optimistic),sigma_year,0.010686805161100217
낙관적 (Optimistic),sigma_year,0.010013419229037361
낙관적 (Optimistic),sigma_year,0.011697192123954174
낙관적 (Optimistic),sigma_year,0.00791851235939752
낙관적 (Optimistic),sigma_year,0.00598746917170881
낙관적 (Optimistic),sigma_year,0.006046370364549019
낙관적 (Optimistic),sigma_year,0.008562472885988139
낙관적 (Optimistic),sigma_year,0.007454172407738231
낙관적 (Optimistic),sigma_year,0.009973626072717795
낙관적 (Optimistic),sigma_year,0.010428455823761253
낙관적 (Optimistic),sigma_year,0.011078514336813255
낙관적 (Optimistic),sigma_year,0.01309062178274788
낙관적 (Optimistic),sigma_year,0.01003149725536305
낙관적 (Optimistic),sigma_year,0.010787017768970255
낙관적 (Optimistic),sigma_year,0.010097811539086407
낙관적 (Optimistic),sigma_year,0.01066196245172182
낙관적 (Optimistic),sigma_year,0.009582335369064117
낙관적 (Optimistic),sigma_year,0.011313436035447265
낙관적 (Optimistic),sigma_year,0.015080297069179198
낙관적 (Optimistic),sigma_year,0.014491134643992437
낙관적 (Optimistic),sigma_year,0.011926815812225693
낙관적 (Optimistic),sigma_year,0.012706119439019649
낙관적 (Optimistic),sigma_year,0.013639739905367947
낙관적 (Optimistic),sigma_year,0.013780616728825674
낙관적 (Optimistic),sigma_year,0.011559248266093166
낙관적 (Optimistic),sigma_year,0.010971057863698733
낙관적 (Optimistic),sigma_year,0.00646118070162727
낙관적 (Optimistic),sigma_year,0.01410306471762383
낙관적 (Optimistic),sigma_year,0.01088963706975872
낙관적 (Optimistic),sigma_year,0.01161084970107439
낙관적 (Optimistic),sigma_year,0.008097165983785752
낙관적 (Optimistic),sigma_year,0.00918926720277893
낙관적 (Optimistic),sigma_year,0.008829769974427307
낙관적 (Optimistic),sigma_year,0.009277557930711717
낙관적 (Optimistic),sigma_year,0.008859035580981077
낙관적 (Optimistic),sigma_year,0.00687580229443367
낙관적 (Optimistic),sigma_year,0.02227875367626456
낙관적 (Optimistic),sigma_year,0.023482523679345557
낙관적 (Optimistic),sigma_year,0.02313868936775016
낙관적 (Optimistic),sigma_year,0.02114722219273876
낙관적 (Optimistic),sigma_year,0.020532367006676374
낙관적 (Optimistic),sigma_year,0.01998852665159765
낙관적 (Optimistic),sigma_year,0.02041773094902876
낙관적 (Optimistic),sigma_year,0.024574030289270486
낙관적 (Optimistic),sigma_year,0.022745571083206687
낙관적 (Optimistic),sigma_year,0.019659977472496655
낙관적 (Optimistic),sigma_year,0.017566851416960877
낙관적 (Optimistic),sigma_year,0.015629361338898626
낙관적 (Optimistic),sigma_year,0.012872064915389458
낙관적 (Optimistic),sigma_year,0.01064073449980356
낙관적 (Optimistic),sigma_year,0.009688265343089477
낙관적 (Optimistic),sigma_year,0.007527078846042762
낙관적 (Optimistic),sigma_year,0.012187720408593818
